1,41.17,1.25,2,2,1,1,0.25,2,2,0,1,1,0.0,195,2
2,20.75,9.54,1,1,10,1,0.04,2,2,0,1,1,200.0,1000,2
1,45.17,1.5,1,1,7,1,2.5,1,2,0,2,1,140.0,0,2
1,43.08,0.375,2,2,7,1,0.375,1,1,8,2,1,300.0,162,1
1,31.83,2.5,1,1,12,1,7.5,1,2,0,2,1,523.0,0,2
1,37.33,2.665,1,1,5,1,0.165,2,2,0,2,1,0.0,501,2
2,33.08,4.625,1,1,2,2,1.625,1,1,2,1,1,0.0,0,1
1,27.75,1.29,1,1,6,2,0.25,2,2,0,2,2,140.0,0,2
2,22.5,8.5,1,1,2,1,1.75,1,1,10,1,1,80.0,990,2
1,22.5,0.125,2,2,6,1,0.125,2,2,0,1,1,200.0,70,2
1,30.33,0.5,1,1,8,2,0.085,2,2,0,2,2,252.0,0,2
1,51.42,0.04,1,1,9,2,0.04,1,2,0,1,1,0.0,3000,1
1,49.5,7.585,1,1,10,3,7.585,1,1,15,2,1,0.0,5000,1
2,16.92,0.5,1,1,10,1,0.165,2,1,6,2,1,240.0,35,2
1,64.08,20.0,1,1,9,2,17.5,1,1,9,2,1,0.0,1000,1
1,26.75,4.5,2,2,7,3,2.5,2,2,0,1,1,200.0,1210,2
1,27.0,0.75,1,1,7,2,4.25,1,1,3,2,1,312.0,150,1
1,28.92,15.0,1,1,7,2,5.335,1,1,11,1,1,0.0,2283,1
2,24.5,1.04,2,2,13,4,0.5,1,1,3,1,1,180.0,147,2
2,33.75,0.75,1,1,6,3,1.0,1,1,3,2,1,212.0,0,2
2,26.58,2.54,2,2,13,4,0.0,2,2,0,2,1,180.0,60,2
1,28.75,1.165,1,1,6,1,0.5,1,2,0,1,2,280.0,0,2
2,28.5,1.0,1,1,2,1,1.0,1,1,2,2,1,167.0,500,2
2,40.83,10.0,1,1,2,2,1.75,1,2,0,1,1,29.0,837,1
1,19.42,7.25,1,1,3,1,0.04,2,1,1,1,1,100.0,1,2
1,25.58,0.335,1,1,6,2,3.5,2,2,0,2,1,340.0,0,2
1,29.25,13.0,1,1,8,2,0.5,2,2,0,1,1,228.0,0,2
2,23.0,1.835,1,1,14,5,0.0,2,1,1,1,1,200.0,53,2
1,23.08,2.5,1,1,7,1,1.085,1,1,11,2,1,60.0,2184,1
1,17.08,3.29,1,1,10,1,0.335,2,2,0,2,1,140.0,2,2
1,19.5,0.29,1,1,6,1,0.29,2,2,0,1,1,280.0,364,2
1,26.17,0.835,1,1,5,1,1.165,2,2,0,1,1,100.0,0,2
1,25.25,1.0,1,1,12,1,0.5,2,2,0,1,1,200.0,0,2
1,34.92,2.5,1,1,1,1,0.0,1,2,0,2,1,239.0,200,1
1,38.67,0.21,1,1,6,1,0.085,1,2,0,2,1,280.0,0,1
2,23.5,9.0,1,1,2,1,8.5,1,1,5,2,1,120.0,0,1
2,47.42,8.0,1,1,11,3,6.5,1,1,6,1,1,375.0,51100,1
2,24.75,13.665,1,1,2,2,1.5,2,2,0,1,1,280.0,1,2
1,36.67,4.415,2,2,6,1,0.25,1,1,10,2,1,320.0,0,1
1,34.08,0.08,2,2,3,3,0.04,1,1,1,2,1,280.0,2000,1
2,17.92,0.54,1,1,7,1,1.75,2,1,1,2,1,80.0,5,2
1,25.75,0.5,1,1,7,1,1.46,1,1,5,2,1,312.0,0,1
2,22.67,0.79,1,1,10,1,0.085,2,2,0,1,1,144.0,0,2
2,49.83,13.585,1,1,6,2,8.5,1,2,0,2,1,0.0,0,1
2,32.0,6.0,1,1,8,1,1.25,2,2,0,1,1,272.0,0,2
2,20.08,1.25,1,1,7,1,0.0,2,2,0,1,1,0.0,0,2
1,21.0,3.0,2,2,8,1,1.085,1,1,8,2,1,160.0,1,1
2,19.17,8.585,1,1,5,2,0.75,1,1,7,1,1,96.0,0,1
1,21.33,10.5,1,1,7,1,3.0,1,2,0,2,1,0.0,0,1
1,47.17,5.835,1,1,1,1,5.5,2,2,0,1,1,465.0,150,2
2,18.75,7.5,1,1,2,1,2.71,1,1,5,1,1,184.014771049,26726,1
2,33.67,0.375,1,1,5,1,0.375,2,2,0,1,1,300.0,44,1
1,24.58,1.25,1,1,7,1,0.25,2,2,0,1,1,110.0,0,2
1,56.42,28.0,2,2,7,1,28.5,1,1,40,1,1,0.0,15,1
1,22.67,10.5,1,1,2,2,1.335,1,2,0,1,1,100.0,0,1
1,20.67,5.29,1,1,2,1,0.375,1,1,1,1,1,160.0,0,2
1,29.17,3.5,1,1,1,1,3.5,1,1,3,2,1,329.0,0,2
1,28.25,5.04,2,2,7,3,1.5,1,1,8,2,1,144.0,7,1
2,20.83,0.5,2,2,11,8,1.0,2,2,0,1,1,260.0,0,2
1,37.75,7.0,1,1,2,2,11.5,1,1,7,2,1,300.0,5,2
1,34.92,5.0,1,1,9,2,7.5,1,1,6,2,1,0.0,1000,1
1,16.0,3.125,1,1,1,1,0.085,2,1,1,1,1,0.0,6,2
1,21.5,9.75,1,1,7,1,0.25,1,2,0,1,1,140.0,0,2
1,31.5681710914,10.5,1,1,9,1,6.5,1,2,0,1,1,0.0,0,1
2,41.58,1.04,1,1,12,1,0.665,2,2,0,1,1,240.0,237,2
1,58.58,2.71,1,1,7,1,2.415,2,2,0,2,1,320.0,0,2
1,34.17,9.17,1,1,7,1,4.5,1,1,12,2,1,0.0,221,1
1,31.42,15.5,1,1,7,1,0.5,1,2,0,1,1,120.0,0,2
2,69.5,6.0,1,1,13,4,0.0,2,2,0,1,2,0.0,0,2
2,26.08,8.665,1,1,12,1,1.415,1,2,0,1,1,160.0,150,1
1,29.25,14.79,1,1,12,1,5.04,1,1,5,2,1,168.0,0,1
2,27.58,3.0,1,1,3,1,2.79,2,1,1,2,1,280.0,10,2
1,20.17,8.17,1,1,12,1,1.96,1,1,14,1,1,60.0,158,1
1,28.58,3.625,1,1,12,1,0.25,2,2,0,2,1,100.0,0,2
1,17.25,3.0,1,1,6,1,0.04,2,2,0,2,1,160.0,40,2
1,23.58,0.835,1,1,10,2,0.085,2,2,0,2,1,220.0,5,2
1,22.67,0.75,1,1,10,1,1.585,2,1,1,2,1,400.0,9,2
1,32.67,9.0,2,2,1,2,5.25,1,2,0,2,1,154.0,0,1
2,45.0,4.585,1,1,6,2,1.0,2,2,0,2,2,240.0,0,2
1,19.42,6.5,1,1,1,2,1.46,1,1,7,1,1,80.0,2954,1
1,36.33,3.79,1,1,1,1,1.165,1,2,0,2,1,200.0,0,2
2,22.92,1.25,1,1,2,1,0.25,2,2,0,2,1,120.0,809,2
1,31.5681710914,4.0,1,1,9,1,5.0,1,1,3,2,1,290.0,2279,1
2,58.67,4.46,1,1,2,2,3.04,1,1,6,1,1,43.0,560,1
2,27.33,1.665,1,1,13,4,0.0,2,2,0,1,1,340.0,1,2
1,65.42,11.0,1,1,11,6,20.0,1,1,7,2,1,22.0,0,1
1,21.83,0.25,1,1,8,2,0.665,1,2,0,2,1,0.0,0,1
1,23.17,0.0,1,1,5,1,0.085,1,2,0,1,1,0.0,0,1
1,39.5,1.625,1,1,7,1,1.5,2,2,0,1,1,0.0,316,2
1,31.92,4.46,1,1,5,2,6.04,1,1,3,1,1,311.0,300,1
1,24.58,13.5,2,2,13,4,0.0,2,2,0,1,1,184.014771049,0,2
1,25.5,0.375,1,1,3,1,0.25,1,1,3,1,1,260.0,15108,1
2,18.08,0.375,3,3,5,4,10.0,2,2,0,2,2,300.0,0,1
1,20.5,2.415,1,1,7,1,2.0,1,1,11,2,1,200.0,3000,1
1,32.75,1.5,1,1,5,2,5.5,1,1,3,2,1,0.0,0,1
1,34.67,1.08,1,1,3,1,1.165,2,2,0,1,2,28.0,0,2
2,23.42,0.79,2,2,2,1,1.5,1,1,2,2,1,80.0,400,1
1,18.83,3.54,2,2,13,4,0.0,2,2,0,2,1,180.0,1,2
1,26.75,1.125,1,1,9,2,1.25,1,2,0,1,1,0.0,5298,1
1,23.08,11.5,1,1,1,2,2.125,1,1,11,2,1,290.0,284,1
1,20.08,0.25,1,1,2,1,0.125,2,2,0,1,1,200.0,0,2
1,36.42,0.75,2,2,8,1,0.585,2,2,0,1,1,240.0,3,2
1,27.58,3.25,2,2,2,2,5.085,2,1,2,2,1,369.0,1,2
2,18.83,4.415,2,2,7,2,3.0,1,2,0,1,1,240.0,0,1
2,17.92,10.21,1,1,13,4,0.0,2,2,0,1,1,0.0,50,2
1,30.83,0.0,1,1,1,1,1.25,1,1,1,1,1,202.0,0,1
1,39.92,5.0,1,1,10,3,0.21,2,2,0,1,1,550.0,0,2
1,34.42,4.25,1,1,10,3,3.25,1,1,2,1,1,274.0,610,1
1,30.17,0.5,1,1,7,1,1.75,1,1,11,1,1,32.0,540,1
1,23.33,1.5,1,1,7,2,1.415,1,2,0,1,1,422.0,200,1
2,16.08,0.335,1,1,13,4,0.0,2,1,1,1,1,160.0,126,2
1,17.08,0.085,2,2,7,1,0.04,2,2,0,1,1,140.0,722,2
1,27.25,1.665,1,1,5,2,5.085,1,1,9,1,1,399.0,827,1
1,22.33,11.0,1,1,1,1,2.0,1,1,1,1,1,80.0,278,1
1,28.33,5.0,1,1,1,1,11.0,1,2,0,2,1,70.0,0,1
1,48.58,6.5,1,1,2,2,6.0,1,2,0,2,1,350.0,0,1
1,36.33,2.125,2,2,1,1,0.085,1,1,1,1,1,50.0,1187,1
1,27.67,13.75,1,1,1,1,5.75,1,2,0,2,1,487.0,500,1
1,23.08,11.5,1,1,10,1,3.5,1,1,9,1,1,56.0,742,1
1,19.17,9.5,1,1,1,1,1.5,1,2,0,1,1,120.0,2206,1
2,25.0,0.875,1,1,9,2,1.04,1,2,0,2,1,160.0,5860,1
2,52.83,15.0,1,1,7,1,5.5,1,1,14,1,1,0.0,2200,1
2,24.5,2.415,2,2,7,1,0.0,2,2,0,1,1,120.0,0,2
1,35.0,2.5,1,1,10,1,1.0,2,2,0,2,1,210.0,0,2
2,20.42,10.5,2,2,9,2,0.0,2,2,0,2,1,154.0,32,2
2,16.33,0.21,1,1,12,1,0.125,2,2,0,1,1,200.0,1,2
1,35.0,3.375,1,1,7,2,8.29,2,2,0,2,1,0.0,0,2
2,31.92,3.125,1,1,13,4,3.04,2,1,2,2,1,200.0,4,2
2,21.75,11.75,1,1,7,1,0.25,2,2,0,2,1,180.0,0,2
1,38.42,0.705,1,1,7,1,0.375,2,1,2,1,1,225.0,500,2
2,25.25,12.5,1,1,8,1,1.0,2,2,0,2,1,180.0,1062,2
1,22.58,1.5,2,2,12,1,0.54,2,2,0,2,1,120.0,67,2
1,24.08,0.875,1,1,3,1,0.085,2,1,4,1,1,254.0,1950,2
1,17.42,6.5,1,1,10,1,0.125,2,2,0,1,1,60.0,100,2
2,32.33,0.54,1,1,5,1,0.04,1,2,0,1,1,440.0,11177,1
1,21.58,0.79,2,2,5,1,0.665,2,2,0,1,1,160.0,0,2
2,27.42,14.5,1,1,9,2,3.085,1,1,1,1,1,120.0,11,1
1,21.67,1.165,2,2,6,1,2.5,1,1,1,1,1,180.0,20,2
1,38.58,3.335,1,1,1,1,4.0,1,1,14,1,1,383.0,1344,1
1,54.33,6.75,1,1,7,2,2.625,1,1,11,2,1,0.0,284,1
1,25.67,3.25,1,1,7,2,2.29,2,1,1,2,1,416.0,21,2
1,34.17,2.75,1,1,10,3,2.5,2,2,0,2,1,232.0,200,2
1,22.08,11.46,1,1,6,1,1.585,2,2,0,2,1,100.0,1212,2
1,34.58,0.0,1,1,7,1,0.0,2,2,0,1,3,184.014771049,0,2
1,27.83,4.0,2,2,10,2,5.75,1,1,2,2,1,75.0,0,2
1,26.17,0.25,1,1,10,3,0.0,1,2,0,2,1,0.0,0,1
2,17.33,9.5,1,1,12,1,1.75,2,1,10,2,1,0.0,10,2
1,26.67,14.585,1,1,10,3,0.0,2,2,0,2,1,178.0,0,2
1,29.67,1.415,1,1,1,2,0.75,1,1,1,1,1,240.0,100,1
2,25.0,11.0,2,2,12,1,4.5,1,2,0,1,1,120.0,0,2
2,21.5,6.0,1,1,12,1,2.5,1,1,3,1,1,80.0,918,1
1,31.08,1.5,2,2,1,1,0.04,2,2,0,1,2,160.0,0,2
2,16.5,1.25,1,1,2,1,0.25,2,1,1,1,1,108.0,98,2
2,47.0,13.0,1,1,10,3,5.165,1,1,9,2,1,0.0,0,1
1,22.17,2.25,1,1,10,1,0.125,2,2,0,1,1,160.0,10,2
2,23.25,5.875,1,1,2,1,3.17,1,1,10,1,1,120.0,245,1
1,42.08,1.04,1,1,1,1,5.0,1,1,6,2,1,500.0,10000,1
2,28.58,1.665,1,1,2,1,2.415,1,2,0,2,1,440.0,0,2
1,51.33,10.0,1,1,10,3,0.0,1,1,11,1,1,0.0,1249,1
1,16.92,0.335,2,2,6,1,0.29,2,2,0,1,2,200.0,0,2
1,56.58,18.5,1,1,8,3,15.0,1,1,17,2,1,0.0,0,1
2,16.0,0.165,1,1,12,1,1.0,2,1,2,2,1,320.0,1,2
1,24.17,0.875,1,1,2,1,4.625,1,1,2,2,1,520.0,2000,1
1,42.17,5.04,1,1,2,2,12.75,1,2,0,2,1,92.0,0,1
1,29.75,0.665,1,1,1,1,0.25,2,2,0,2,1,300.0,0,2
1,39.25,9.5,1,1,3,1,6.5,1,1,14,1,1,240.0,4607,1
1,39.92,6.21,1,1,2,1,0.04,1,1,1,1,1,200.0,300,1
2,19.75,0.75,1,1,7,1,0.795,1,1,5,2,1,140.0,5,2
1,16.5,0.125,1,1,7,1,0.165,2,2,0,1,1,132.0,0,2
2,32.17,1.46,1,1,1,1,1.085,1,1,16,1,1,120.0,2079,1
2,24.75,3.0,1,1,2,2,1.835,1,1,19,1,1,0.0,500,1
1,29.83,3.5,1,1,7,1,0.165,2,2,0,1,1,216.0,0,2
2,53.33,0.165,1,1,13,4,0.0,2,2,0,2,2,62.0,27,2
1,33.67,1.25,1,1,1,1,1.165,2,2,0,1,1,120.0,0,2
1,22.0,7.835,2,2,10,3,0.165,2,2,0,2,1,184.014771049,0,2
1,31.58,0.75,2,2,12,1,3.5,2,2,0,2,1,320.0,0,2
2,15.92,2.875,1,1,2,1,0.085,2,2,0,1,1,120.0,0,2
2,25.17,2.875,1,1,9,2,0.875,1,2,0,1,1,360.0,0,1
1,28.67,9.335,1,1,2,2,5.665,1,1,6,1,1,381.0,168,1
1,26.67,2.71,2,2,5,1,5.25,1,1,1,1,1,211.0,0,1
1,20.17,9.25,1,1,7,1,1.665,1,1,3,2,1,40.0,28,1
1,24.33,6.625,2,2,8,1,5.5,1,2,0,2,2,100.0,0,1
1,17.08,0.25,1,1,2,1,0.335,2,1,4,1,1,160.0,8,2
2,22.83,2.29,1,1,2,2,2.29,1,1,7,2,1,140.0,2384,1
1,35.25,16.5,2,2,7,1,4.0,1,2,0,1,1,80.0,0,2
1,22.67,2.54,2,2,7,2,2.585,1,2,0,1,1,0.0,0,1
2,23.58,11.5,2,2,6,2,3.0,2,2,0,2,1,20.0,16,2
2,24.58,0.67,1,1,12,2,1.75,1,2,0,1,1,400.0,0,2
2,21.75,1.75,2,2,14,5,0.0,2,2,0,1,1,160.0,0,2
1,41.92,0.42,1,1,7,2,0.21,1,1,6,1,1,220.0,948,1
2,34.83,1.25,2,2,10,2,0.5,2,2,0,2,1,160.0,0,2
1,24.58,12.5,1,1,1,1,0.875,1,2,0,2,1,260.0,0,2
1,19.67,0.375,1,1,2,1,2.0,1,1,2,2,1,80.0,0,1
1,43.0,0.29,2,2,5,2,1.75,1,1,8,1,1,100.0,375,1
1,18.58,5.71,1,1,8,1,0.54,2,2,0,1,1,120.0,0,2
2,33.25,3.0,2,2,12,1,2.0,2,2,0,1,1,180.0,0,2
1,34.83,4.0,1,1,8,3,12.5,1,2,0,2,1,184.014771049,0,2
1,38.25,10.125,2,2,6,1,0.125,2,2,0,1,1,160.0,0,2
1,16.17,0.04,1,1,7,1,0.04,2,2,0,1,1,0.0,0,1
1,37.5,1.125,2,2,8,1,1.5,2,2,0,2,1,431.0,0,1
1,36.17,5.5,1,1,10,3,5.0,2,2,0,1,1,210.0,687,2
2,19.67,0.21,1,1,2,2,0.29,1,1,11,1,1,80.0,99,1
1,43.25,25.21,1,1,2,2,0.21,1,1,1,1,1,760.0,90,2
1,22.92,0.17,1,1,3,1,0.085,2,2,0,1,2,0.0,0,2
1,47.67,2.5,1,1,3,3,2.5,1,1,12,2,1,410.0,2510,1
2,52.17,0.0,2,2,13,4,0.0,2,2,0,1,1,0.0,0,2
1,41.17,4.04,1,1,5,2,7.0,1,1,8,1,1,320.0,0,1
1,39.58,13.915,1,1,1,1,8.625,1,1,6,2,1,70.0,0,1
2,28.08,15.0,2,2,11,6,0.0,1,2,0,1,1,0.0,13212,1
1,42.83,1.25,1,1,3,1,13.875,2,1,1,2,1,352.0,112,2
1,30.17,6.5,1,1,5,1,3.125,1,1,8,1,1,330.0,1200,1
1,19.0,1.75,2,2,7,1,2.335,2,2,0,2,1,112.0,6,2
2,55.75,7.08,1,1,6,2,6.75,1,1,3,2,1,100.0,50,2
1,63.33,0.54,1,1,7,1,0.585,1,1,3,2,1,180.0,0,2
1,20.08,0.125,1,1,2,1,1.0,2,1,1,1,1,240.0,768,1
1,25.0,12.0,1,1,6,1,2.25,1,1,2,2,1,120.0,5,2
2,58.33,10.0,1,1,2,1,4.0,1,1,14,1,1,0.0,1602,1
1,29.83,2.04,2,2,9,2,0.04,2,2,0,1,1,128.0,1,2
1,34.75,15.0,1,1,4,9,5.375,1,1,9,2,1,0.0,134,1
1,31.0,2.085,1,1,7,1,0.085,2,2,0,1,1,300.0,0,2
2,22.67,0.75,1,1,7,1,2.0,2,1,2,2,1,200.0,394,2
1,25.92,0.875,1,1,6,1,0.375,2,1,2,2,1,174.0,3,2
1,33.0,2.5,2,2,1,1,7.0,2,2,0,2,1,280.0,0,2
1,20.42,1.085,1,1,2,1,1.5,2,2,0,1,1,108.0,7,2
2,68.67,15.0,1,1,11,6,0.0,1,1,14,1,1,0.0,3376,1
1,33.58,2.75,1,1,3,1,4.25,1,1,6,1,1,204.0,0,1
2,37.33,2.5,1,1,10,2,0.21,2,2,0,1,1,260.0,246,2
2,19.58,0.665,1,1,1,1,1.665,2,2,0,1,1,220.0,5,2
1,23.0,0.75,1,1,3,1,0.5,1,2,0,2,2,320.0,0,2
1,20.42,0.0,1,1,7,1,0.0,2,2,0,1,3,184.014771049,0,2
1,23.08,2.5,1,1,13,4,0.085,2,2,0,2,1,100.0,4208,2
1,42.5,4.915,2,2,1,1,3.165,1,2,0,2,1,52.0,1442,1
2,28.5,3.04,2,2,9,2,2.54,1,1,1,1,1,70.0,0,1
1,52.33,1.375,2,2,7,2,9.46,1,2,0,2,1,200.0,100,2
1,23.08,0.0,1,1,6,1,1.0,2,1,11,1,2,0.0,0,2
1,26.67,4.25,1,1,5,1,4.29,1,1,1,2,1,120.0,0,1
1,21.25,1.5,1,1,1,1,1.5,2,2,0,1,1,150.0,8,1
1,22.17,0.585,2,2,13,4,0.0,2,2,0,1,1,100.0,0,2
2,40.33,7.54,2,2,2,2,8.0,1,1,14,1,1,0.0,2300,1
1,21.5,11.5,1,1,10,1,0.5,1,2,0,2,1,100.0,68,2
1,20.0,11.045,1,1,7,1,2.0,2,2,0,2,1,136.0,0,2
1,26.33,13.0,1,1,11,8,0.0,2,2,0,2,1,140.0,1110,2
1,36.67,3.25,1,1,2,2,9.0,1,2,0,2,1,102.0,639,1
1,21.92,0.5,1,1,7,1,0.125,2,2,0,1,1,360.0,0,2
1,18.67,5.0,1,1,2,1,0.375,1,1,2,1,1,0.0,38,2
1,22.08,0.83,1,1,7,2,2.165,2,2,0,2,1,128.0,0,1
1,44.0,2.0,1,1,3,1,1.75,1,1,2,2,1,0.0,15,1
1,24.75,0.54,1,1,3,1,1.0,2,2,0,2,1,120.0,1,2
1,55.92,11.5,1,1,13,4,5.0,1,1,5,1,1,0.0,8851,1
2,31.75,3.0,2,2,14,5,0.0,2,2,0,1,1,160.0,20,2
2,41.17,6.5,1,1,2,1,0.5,1,1,3,2,1,145.0,0,1
1,19.42,1.5,2,2,5,1,2.0,1,2,0,2,1,100.0,20,2
1,52.42,1.5,1,1,8,1,3.75,2,2,0,2,1,0.0,350,2
2,18.25,10.0,1,1,1,1,1.0,2,1,1,1,1,120.0,1,2
1,23.25,12.625,1,1,7,1,0.125,2,1,2,1,1,0.0,5552,2
1,48.75,8.5,1,1,7,2,12.5,1,1,9,1,1,181.0,1655,1
1,24.5,13.335,2,2,12,1,0.04,2,2,0,2,1,120.0,475,2
1,41.42,5.0,1,1,2,2,5.0,1,1,6,2,1,470.0,0,1
2,24.5,1.75,2,2,7,1,0.165,2,2,0,1,1,132.0,0,2
1,34.0,5.085,2,2,10,3,1.085,2,2,0,2,1,480.0,0,2
1,33.17,2.25,2,2,5,1,3.5,2,2,0,2,1,200.0,141,2
1,18.08,5.5,1,1,6,1,0.5,1,2,0,1,1,80.0,0,1
1,29.67,0.75,2,2,7,1,0.04,2,2,0,1,1,240.0,0,2
2,45.83,10.5,1,1,2,1,5.0,1,1,7,2,1,0.0,0,1
1,24.42,12.335,1,1,2,2,1.585,1,2,0,2,1,120.0,0,1
1,23.25,4.0,1,1,7,3,0.25,1,2,0,2,1,160.0,0,1
1,40.58,5.0,1,1,7,1,5.0,1,1,7,1,1,0.0,3065,1
1,23.0,0.625,2,2,12,1,0.125,1,2,0,1,1,180.0,1,2
1,22.58,10.04,1,1,9,1,0.04,1,1,9,1,1,60.0,396,1
2,35.75,0.915,1,1,12,1,0.75,1,1,4,1,1,0.0,1583,1
2,24.08,0.5,1,1,2,2,1.25,1,1,1,1,1,0.0,678,1
2,20.83,8.5,1,1,7,1,0.165,2,2,0,1,1,0.0,351,2
1,21.42,0.75,2,2,4,9,0.75,2,2,0,2,1,132.0,2,2
1,26.92,2.25,1,1,10,3,0.5,2,2,0,2,1,640.0,4000,2
2,27.25,0.29,1,1,3,2,0.125,2,1,1,2,1,272.0,108,2
2,22.5,0.415,1,1,10,1,0.335,2,2,0,2,2,144.0,0,2
1,20.5,10.0,2,2,7,1,2.5,1,2,0,1,2,40.0,0,1
1,42.83,4.625,1,1,2,1,4.58,1,2,0,1,2,0.0,0,1
1,27.83,1.0,2,2,8,2,3.0,2,2,0,1,1,176.0,537,2
1,31.5681710914,4.0,2,2,10,1,0.085,2,2,0,2,1,411.0,0,2
1,28.17,0.585,1,1,12,1,0.04,2,2,0,1,1,260.0,1004,2
2,18.83,9.54,1,1,12,1,0.085,1,2,0,1,1,100.0,0,1
1,36.17,0.42,2,2,1,1,0.29,2,2,0,2,1,309.0,2,2
2,15.83,7.625,1,1,2,1,0.125,2,1,1,2,1,0.0,160,2
2,35.17,3.75,1,1,13,4,0.0,2,1,6,1,1,0.0,200,2
1,25.67,12.5,1,1,5,1,1.21,1,1,67,2,1,140.0,258,1
2,38.75,1.5,1,1,13,4,0.0,2,2,0,1,1,76.0,0,2
2,33.92,1.585,2,2,13,4,0.0,1,2,0,1,1,320.0,0,2
1,40.58,3.29,1,1,3,1,3.5,2,2,0,2,2,400.0,0,2
1,31.25,2.835,1,1,13,4,0.0,2,1,5,1,1,176.0,146,2
2,38.92,1.665,1,1,12,1,0.25,2,2,0,1,1,0.0,390,2
1,48.08,6.04,1,1,6,1,0.04,2,2,0,1,1,0.0,2690,1
2,18.42,9.25,1,1,2,1,1.21,1,1,4,1,1,60.0,540,1
1,28.17,0.125,2,2,6,1,0.085,2,2,0,1,1,216.0,2100,2
1,19.17,4.0,2,2,10,1,1.0,2,2,0,2,1,360.0,1000,2
1,27.25,0.625,1,1,12,1,0.455,1,2,0,2,1,200.0,0,2
1,32.0,1.75,2,2,11,2,0.04,1,2,0,2,1,393.0,0,1
1,35.75,2.415,1,1,1,1,0.125,2,1,2,1,1,220.0,1,2
2,22.42,11.25,2,2,9,2,0.75,1,1,4,1,1,0.0,321,1
1,16.25,0.0,2,2,12,1,0.25,2,2,0,1,1,60.0,0,2
1,23.33,11.625,2,2,1,1,0.835,1,2,0,2,1,160.0,300,1
1,20.25,9.96,1,1,11,8,0.0,1,2,0,1,1,0.0,0,1
1,33.17,1.0,1,1,9,1,0.75,1,1,7,2,1,340.0,4071,1
1,18.42,10.415,2,2,12,1,0.125,1,2,0,1,1,120.0,375,2
2,19.17,0.585,2,2,12,1,0.585,1,2,0,2,1,160.0,0,2
2,21.67,11.5,2,2,14,5,0.0,1,1,11,2,1,0.0,0,1
1,16.33,4.085,1,1,10,2,0.415,2,2,0,2,1,120.0,0,2
1,34.17,1.54,1,1,5,1,1.54,1,1,1,2,1,520.0,50000,1
1,34.17,5.25,1,1,1,1,0.085,2,2,0,2,1,290.0,6,1
2,24.92,1.25,1,1,13,4,0.0,1,2,0,1,1,80.0,0,2
1,27.67,2.0,1,1,9,2,1.0,1,1,4,1,1,140.0,7544,1
1,25.67,2.21,2,2,12,1,4.0,1,2,0,1,1,188.0,0,2
1,34.0,4.5,1,1,12,1,1.0,1,2,0,2,1,240.0,0,2
1,32.83,2.5,1,1,5,2,2.75,1,1,6,1,1,160.0,2072,1
1,31.5681710914,0.04,2,2,8,1,4.25,2,2,0,2,1,460.0,0,2
2,20.75,10.335,1,1,5,2,0.335,1,1,1,2,1,80.0,50,1
1,23.0,0.75,1,1,3,1,0.5,2,2,0,2,2,320.0,0,2
1,19.58,0.585,1,1,13,4,0.0,2,1,3,1,1,350.0,769,2
1,25.17,6.0,1,1,7,1,1.0,1,1,3,1,1,0.0,0,1
2,22.25,1.25,2,2,13,4,3.25,2,2,0,1,1,280.0,0,2
2,25.75,0.5,1,1,7,2,0.875,1,2,0,2,1,491.0,0,1
1,27.83,1.5,1,1,1,1,2.25,2,1,1,2,1,100.0,3,2
1,21.17,0.875,2,2,7,2,0.25,2,2,0,1,1,280.0,204,2
1,20.42,1.835,1,1,7,1,2.25,1,1,1,1,1,100.0,150,1
1,56.75,12.25,1,1,3,1,1.25,1,1,4,2,1,200.0,0,1
2,21.08,5.0,2,2,13,4,0.0,2,2,0,1,1,0.0,0,2
2,30.5,6.5,1,1,7,3,4.0,1,1,7,2,1,0.0,3065,1
2,28.58,3.75,1,1,7,1,0.25,2,1,1,2,1,40.0,154,2
1,25.33,0.58,1,1,7,1,0.29,1,1,7,2,1,96.0,5124,1
1,17.5,22.0,3,3,13,7,0.0,2,2,0,2,3,450.0,100000,1
1,45.0,8.5,1,1,5,2,14.0,1,1,1,2,1,88.0,2000,1
2,30.25,5.5,1,1,6,1,5.5,2,2,0,2,2,100.0,0,2
2,19.58,0.665,2,2,7,1,1.0,2,1,1,1,1,2000.0,2,2
1,40.83,3.5,1,1,10,3,0.5,2,2,0,1,2,1160.0,0,2
1,26.75,2.0,1,1,8,1,0.75,2,2,0,2,1,80.0,0,2
1,37.5,1.75,2,2,7,3,0.25,1,2,0,2,1,164.0,400,2
2,15.75,0.375,1,1,7,1,1.0,2,2,0,1,1,120.0,18,2
1,22.0,0.79,1,1,1,1,0.29,2,1,1,1,1,420.0,283,2
1,30.75,1.585,1,1,8,1,0.585,2,2,0,2,2,0.0,0,2
1,34.75,2.5,1,1,5,3,0.5,2,2,0,1,1,348.0,0,2
1,16.33,2.75,1,1,12,1,0.665,2,1,1,1,1,80.0,21,2
1,33.75,2.75,1,1,10,3,0.0,2,2,0,1,1,180.0,0,2
1,30.08,1.04,2,2,10,3,0.5,1,1,10,2,1,132.0,28,2
